Numero,DataOcorrencia,DataFechoOperacional,Natureza,EstadoOcorrencia,Distrito,Concelho,Freguesia,Localidade,Latitude,Longitude,NumeroMeiosTerrestresEnvolvidos,NumeroOperacionaisTerrestresEnvolvidos,NumeroMeiosAereosEnvolvidos,NumeroOperacionaisAereosEnvolvidos
2017130162529,22/10/2017 12:36:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017130162442,22/10/2017 10:00:00,,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Conclusão,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,152985","-8,652543",2,4,0,0
2017130162378,22/10/2017 08:00:00,22/10/2017 12:45:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130162372,22/10/2017 07:50:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Em Curso,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Av. Gustavo Eifel,"41,15359026","-8,61593911",2,4,0,0
2017130162383,22/10/2017 07:50:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Conclusão,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359","-8,615939",10,23,0,0
2017130162345,22/10/2017 03:45:00,22/10/2017 05:08:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,3,0,0
2017130163363,23/10/2017 23:36:00,,"Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Patrulhamento, Reconhecimento e Vigilância",Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,5,0,0
2017130163288,23/10/2017 20:27:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,Ramalde,Rua Fontainhas - Lar S. Lazaro,"41,17138973","-8,642921512",1,2,0,0
2017130163256,23/10/2017 19:28:00,23/10/2017 20:25:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130163132,23/10/2017 15:35:00,23/10/2017 20:39:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Aldoar,"41,16199862","-8,672425952",2,2,0,0
2017130163021,23/10/2017 13:05:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Foz do Douro,"41,16199862","-8,672425952",1,2,0,0
2017130163000,23/10/2017 12:24:00,23/10/2017 12:38:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130162997,23/10/2017 12:10:00,23/10/2017 13:14:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130162972,23/10/2017 11:29:00,23/10/2017 12:10:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Aldoar,"41,16199862","-8,672425952",1,2,0,0
2017130163884,24/10/2017 22:10:00,24/10/2017 23:05:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,179245","-8,609343",3,6,0,0
2017130163855,24/10/2017 20:47:00,24/10/2017 22:10:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,17138973","-8,642921512",1,2,0,0
2017100058675,24/10/2017 19:47:00,24/10/2017 23:40:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,LEIRIA,PORTO DE MÓS,São Bento,Telhados Grandes,"39,518857","-8,758747",2,4,0,0
2017100058669,24/10/2017 19:08:00,24/10/2017 21:15:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,LEIRIA,PORTO DE MÓS,Alqueidão da Serra,ALQUEIDÃO DA SERRA,"39,616903","-8,781757",2,4,0,0
2017100058668,24/10/2017 18:50:00,24/10/2017 20:12:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,60951749","-8,900275626",1,2,0,0
2017130163778,24/10/2017 17:45:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Em Curso,PORTO,PORTO,Campanhã,Campanhã,"41,15863665","-8,575994389",1,4,0,0
2017130163781,24/10/2017 17:45:00,24/10/2017 23:00:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,7,0,0
2017130163779,24/10/2017 17:45:00,24/10/2017 22:40:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,7,0,0
2017130163655,24/10/2017 14:40:00,24/10/2017 17:40:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Nevogilde,"41,1681601","-8,6871826",1,2,0,0
2017130163589,24/10/2017 12:35:00,24/10/2017 13:15:19,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Falso Alarme,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",2,9,0,0
2017130164494,25/10/2017 23:54:00,26/10/2017 01:26:00,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",cedofeita,"41,15359","-8,615939",1,2,0,0
2017130164456,25/10/2017 22:20:00,25/10/2017 23:25:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130164408,25/10/2017 21:02:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130164359,25/10/2017 19:31:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017100058887,25/10/2017 19:28:00,,Riscos Mistos / Incêndios Rurais / Agrícola,Conclusão,LEIRIA,PORTO DE MÓS,São Bento,SERRA DE SANTO ANTÓNIO,"39,509907","-8,748202",2,7,0,0
2017130164463,25/10/2017 19:15:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Em Curso,PORTO,PORTO,Ramalde,Coliseu,"41,17138973","-8,642921512",1,2,0,0
2017100058866,25/10/2017 17:32:00,25/10/2017 18:22:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Abastecimento de Água a entidades privadas,Encerrada,LEIRIA,PORTO DE MÓS,Juncal,JUNCAL,"39,60951749","-8,900275626",1,1,0,0
2017130163961,25/10/2017 06:19:00,25/10/2017 07:18:54,Riscos Tecnológicos / Incêndios em Transportes / Rodoviário,Falso Alarme,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",3,9,0,0
2017130165016,26/10/2017 22:10:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Av. Boavista Nº4191- Restaurante My Palace,"41,16199862","-8,672425952",0,0,0,0
2017130164995,26/10/2017 21:05:00,,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Edifícios degradados ou devolutos,Chegada ao TO,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",1,4,0,0
2017130164941,26/10/2017 19:30:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Em Curso,PORTO,PORTO,Ramalde,Coliseu,"41,17138973","-8,642921512",1,2,0,0
2017130164916,26/10/2017 18:26:00,26/10/2017 18:57:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,15171267","-8,596118687",1,2,0,0
2017130164759,26/10/2017 13:58:00,26/10/2017 15:08:00,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,16004","-8,592528",1,2,0,0
2017130165508,27/10/2017 19:45:00,27/10/2017 21:55:00,Riscos Tecnológicos / Incêndios Urbanos ou em Área Urbanizável / Habitacional,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",FOZ DO DOURO,"41,152891","-8,672794",3,12,0,0
2017130165493,27/10/2017 19:24:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,Bonfim,BONFIM,"41,15171267","-8,596118687",1,2,0,0
2017130165462,27/10/2017 18:19:00,27/10/2017 19:17:18,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Falso Alarme,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",2,4,0,0
2017130165429,27/10/2017 17:18:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Despacho de 1º Alerta,PORTO,PORTO,Ramalde,RAMALDE,"41,168297","-8,651472",2,3,0,0
2017130165402,27/10/2017 16:25:00,27/10/2017 18:15:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17424752","-8,604253745",1,2,0,0
2017130165302,27/10/2017 13:54:00,27/10/2017 14:55:00,Riscos Tecnológicos / Incêndios em Equipamento e Produtos / Equipamentos,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,150542","-8,591769",1,5,0,0
2017100059170,27/10/2017 11:00:00,,Riscos Mistos / Incêndios Rurais / Agrícola,Vigilância,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,539832","-8,715208",3,8,0,0
2017130165106,27/10/2017 07:43:00,27/10/2017 09:52:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,150542","-8,591769",1,2,0,0
2017130165055,27/10/2017 00:05:00,27/10/2017 01:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,"Rua Pinheiro Manso, 137","41,17138973","-8,642921512",1,3,0,0
2017130166187,28/10/2017 23:15:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Rua Rui Pina 179 4º Drt,"41,16199862","-8,672425952",1,2,0,0
2017130166106,28/10/2017 20:02:00,28/10/2017 21:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017130166101,28/10/2017 19:42:00,28/10/2017 20:35:00,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,167902","-8,64894",1,4,0,0
2017100059518,28/10/2017 19:15:00,28/10/2017 21:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130166038,28/10/2017 17:39:00,28/10/2017 23:15:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Ramalde,RAMALDE,"41,17138973","-8,642921512",5,23,0,0
2017130166017,28/10/2017 17:04:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",Bº Aldoar B15 E231 C11,"41,16199862","-8,672425952",0,0,0,0
2017130165917,28/10/2017 14:21:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Resolução,PORTO,PORTO,Lordelo do Ouro e Massarelos,Massarelos,"41,158255","-8,647022",9,27,0,0
2017130165888,28/10/2017 13:25:00,28/10/2017 21:15:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130165850,28/10/2017 12:22:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,Paranhos,R. do Alm. Leote do Rego - Piscinas da Constituição,"41,17424752","-8,604253745",1,2,0,0
2017130165847,28/10/2017 12:17:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Em Resolução,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Cedofeita,"41,15359","-8,615939",2,4,0,0
2017130165826,28/10/2017 11:27:00,28/10/2017 12:17:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017130165805,28/10/2017 10:48:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",ALDOAR,"41,16818112","-8,676494475",1,2,0,0
2017130165720,28/10/2017 08:25:00,28/10/2017 08:42:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Rua de Cedofeita nº585 Padaria Cristal,"41,15359026","-8,61593911",1,2,0,0
2017130165681,28/10/2017 05:08:00,28/10/2017 05:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Paranhos,VCI- Bombas BP-Amial-Sentido MTS PORTO,"41,17424752","-8,604253745",1,3,0,0
2017130166725,29/10/2017 22:14:00,29/10/2017 23:25:00,Riscos Mistos / Incêndios em Detritos / Detritos não confinados,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",ALDOAR,"41,168181","-8,676494",1,5,0,0
2017100059723,29/10/2017 15:57:00,29/10/2017 17:28:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,LEIRIA,PORTO DE MÓS,Alqueidão da Serra,ALQUEIDÃO DA SERRA,"39,61690344","-8,781756623",1,2,0,0
2017130166449,29/10/2017 12:11:00,29/10/2017 13:12:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,Rua Gomes Enes Azurara,"41,17138973","-8,642921512",1,2,0,0
2017130166445,29/10/2017 12:00:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Chegada ao TO,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",0,0,0,0
2017130166435,29/10/2017 11:21:00,29/10/2017 12:35:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,15054201","-8,591769318",1,2,0,0
2017100059649,29/10/2017 10:50:00,29/10/2017 11:52:32,Riscos Mistos / Incêndios Rurais / Agrícola,Falso Alarme,LEIRIA,PORTO DE MÓS,Alvados e Alcaria,ALCARIA,"39,572747","-8,785999",4,26,1,1
2017130166319,29/10/2017 08:08:00,29/10/2017 12:45:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130166283,29/10/2017 05:31:00,29/10/2017 05:55:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130166273,29/10/2017 04:16:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Despacho de 1º Alerta,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130166267,29/10/2017 03:31:00,29/10/2017 23:45:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130166256,29/10/2017 02:23:00,29/10/2017 03:30:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130166248,29/10/2017 01:47:00,29/10/2017 02:23:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017100059577,29/10/2017 01:00:00,29/10/2017 02:25:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,LEIRIA,PORTO DE MÓS,Calvaria de Cima,CALVARIA DE CIMA,"39,641643","-8,862369",1,2,0,0
2017100059970,30/10/2017 19:00:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Calvaria de Cima,CALVARIA,"39,642544","-8,862378",2,7,0,0
2017130167942,31/10/2017 23:47:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Conclusão,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO E MASSARELOS,"41,1529732","-8,644952898",0,0,0,0
2017130167881,31/10/2017 20:56:00,,Riscos Tecnológicos / Acidentes / Colisão rodoviária,Despacho de 1º Alerta,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",1,2,0,0
2017130167856,31/10/2017 19:45:00,01/11/2017 00:10:00,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Coliseu do Porto,"41,15359026","-8,61593911",1,3,0,0
2017130167778,31/10/2017 16:55:00,31/10/2017 18:20:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,2,0,0
2017100060130,31/10/2017 14:34:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,MIRA DE AIRE,"39,54162598","-8,7100944",1,2,0,0
2017130167585,31/10/2017 11:42:00,31/10/2017 13:35:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Campanhã,CAMPANHA,"41,154223","-8,571543",1,2,0,0
2017130168401,01/11/2017 20:28:00,01/11/2017 21:09:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",1,2,0,0
2017130168335,01/11/2017 17:22:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Chegada ao TO,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,6,0,0
2017130168251,01/11/2017 15:02:00,,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Em Curso,PORTO,PORTO,Paranhos,Rua Alvaro Casteloes 110,"41,17424752","-8,604253745",1,2,0,0
2017130168196,01/11/2017 13:20:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Prevenção a actividades de lazer,Despacho de 1º Alerta,PORTO,PORTO,Campanhã,CAMPANHÃ,"41,15863665","-8,575994389",2,4,0,0
2017130168182,01/11/2017 12:51:00,01/11/2017 13:39:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Campanhã,Rua São Roque de Lameira 556,"41,15863665","-8,575994389",1,2,0,0
2017130168160,01/11/2017 12:09:00,,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Suicídio/Homicídio consumado,Em Curso,PORTO,PORTO,Lordelo do Ouro e Massarelos,LORDELO DO OURO,"41,152985","-8,652543",4,8,0,0
2017130168150,01/11/2017 11:47:00,01/11/2017 14:45:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Suicídio/Homicídio consumado,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,Lordelo do OURO,"41,152973","-8,644953",4,8,0,0
2017130168133,01/11/2017 11:08:00,01/11/2017 12:49:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Lordelo do Ouro e Massarelos,Bairro Pinheiro Torres Bl. 5 E. 223 C.31,"41,1529732","-8,644952898",1,2,0,0
2017130168032,01/11/2017 05:07:00,01/11/2017 05:58:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória","CEDOFEITA, SANTO ILDEFONSO, SÉ, MIRAGAIA","41,15359026","-8,61593911",1,3,0,0
2017130168030,01/11/2017 04:50:00,01/11/2017 06:00:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Ramalde,Praça Gonçalves Zarco- Kasa da Praia,"41,17138973","-8,642921512",1,3,0,0
2017130168026,01/11/2017 04:22:00,01/11/2017 05:45:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Ramalde,"Rua das Taipas, 105 1º Esq","41,17138973","-8,642921512",1,3,0,0
2017130168021,01/11/2017 04:06:00,01/11/2017 04:47:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569031","-8,607437419",1,2,0,0
2017130168013,01/11/2017 03:50:00,01/11/2017 05:30:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Remoção e/ou Transporte de cadáver,Encerrada,PORTO,PORTO,Paranhos,PARANHOS,"41,17569","-8,607437",1,2,0,0
2017130167990,01/11/2017 01:51:00,01/11/2017 02:50:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Rua Herois Martires de Angola-C.Com. Trindade,"41,15359026","-8,61593911",1,2,0,0
2017130167988,01/11/2017 01:50:00,01/11/2017 02:53:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Intoxicação,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",Rua S. Filipe Nery - VP,"41,15359026","-8,61593911",1,3,0,0
2017130167974,01/11/2017 01:08:00,01/11/2017 02:45:00,Protecção e Assistência a Pessoas e Bens / Intervenção em conflitos legais / Agressão/Violação,Encerrada,PORTO,PORTO,"Aldoar, Foz do Douro e Nevogilde",NEVOGILDE,"41,163685","-8,675266",1,3,0,0
2017130167959,01/11/2017 00:23:00,01/11/2017 02:10:00,Protecção e Assistência a Pessoas e Bens / Assistência em Saúde / Trauma,Encerrada,PORTO,PORTO,Bonfim,BONFIM,"41,15171267","-8,596118687",1,3,0,0
2017130169005,02/11/2017 23:25:00,03/11/2017 00:52:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",SÃO NICOLAU,"41,15359","-8,615939",5,14,0,0
2017130168983,02/11/2017 22:02:00,02/11/2017 23:43:42,Riscos Tecnológicos / Acidentes / Atropelamento rodoviário,Encerrada,PORTO,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau e Vitória",santo ildefonso,"41,15359","-8,615939",1,3,0,0
2017100060613,02/11/2017 20:57:00,02/11/2017 23:10:00,Riscos Tecnológicos / Acidentes / Despiste,Encerrada,LEIRIA,PORTO DE MÓS,Alqueidão da Serra,Casal Duro,"39,569421","-8,734764",4,11,0,0
2017100060603,02/11/2017 19:35:00,,Protecção e Assistência a Pessoas e Bens / Assistência e Prevenção a actividades humanas / Limpeza de Via e Sinalização de Perigo,Despacho de 1º Alerta,LEIRIA,PORTO DE MÓS,Mira de Aire,Mira de Aire,"39,54587899","-8,717538754",1,2,0,0
